"","Poke.x","Poke.y","weight","d.x","m.x","s.x","d.y","m.y","s.y","z.x","z.y"
"198","Charizard-Mega-X","Tapu_Koko",2,54,1.11111111111111,0.371974165600534,152,1.29605263157895,0.649389073974149,2.38965221537313,1.08401480196305
"199","Chatot","Garchomp",2,67,1.04477611940298,0.208372904428249,95,1.24210526315789,0.499271585874228,4.58420389742148,1.51800094033997
"200","Chatot","Kartana",2,67,1.04477611940298,0.208372904428249,56,1.07142857142857,0.259870097418821,4.58420389742148,3.57321383950879
"201","Chatot","Primarina",2,67,1.04477611940298,0.208372904428249,103,1.14563106796116,0.406027309771425,4.58420389742148,2.10421543447362
"202","Chien-Pao","Jirachi",2,54,1.03703703703704,0.190625877092986,109,1.1651376146789,0.441247420890373,5.05158574296414,1.89205045921055
"203","Chien-Pao","Volbeat",2,54,1.03703703703704,0.190625877092986,59,1.11864406779661,0.326144973197179,5.05158574296414,2.70234406363377
"204","Cinccino","Aggron-Mega",2,48,1.04166666666667,0.201940936523459,91,1.17582417582418,0.410782629552868,4.74561200830128,2.00635510092754
"205","Cinccino","Sylveon",2,48,1.04166666666667,0.201940936523459,109,1.1743119266055,0.404695511905481,4.74561200830128,2.04026990441975
"206","Cinderace","Hitmontop",3,54,1.07407407407407,0.328050378773257,64,1.25,0.590936840285279,5.87082366168245,2.96139939279327
"207","Cinderace","Rotom",2,54,1.07407407407407,0.328050378773257,74,1.18918918918919,0.458576584950744,2.82251137580887,1.76810338211643
"208","Cinderace","Zygarde",2,54,1.07407407407407,0.328050378773257,111,1.32432432432432,0.689692450064284,2.82251137580887,0.979676775659495
"209","Clefable","Accelgor",2,126,1.17460317460317,0.439624659533381,34,1.17647058823529,0.458626951810419,1.8775034736971,1.79564111641028
"210","Clefable","Amoonguss",2,126,1.17460317460317,0.439624659533381,114,1.14035087719298,0.373388999332107,1.8775034736971,2.30228829543639
"211","Clefable","Bronzong",2,126,1.17460317460317,0.439624659533381,63,1.0952380952381,0.295901341136934,1.8775034736971,3.05764719174831
"212","Clefable","Ditto",2,126,1.17460317460317,0.439624659533381,45,1.11111111111111,0.382706998191366,1.8775034736971,2.32263557523036
"213","Clefable","Dugtrio",3,126,1.17460317460317,0.439624659533381,53,1.11320754716981,0.375211599710523,4.15217114375319,5.02860906828536
"214","Clefable","Empoleon",2,126,1.17460317460317,0.439624659533381,100,1.29,0.68600733276406,1.8775034736971,1.03497435973354
"215","Clefable","Gallade-Mega",2,126,1.17460317460317,0.439624659533381,86,1.25581395348837,0.557009800560688,1.8775034736971,1.33603761686514
"216","Clefable","Hydreigon",2,126,1.17460317460317,0.439624659533381,104,1.23076923076923,0.466983071370874,1.8775034736971,1.64723480654795
"217","Clefable","Krookodile",2,126,1.17460317460317,0.439624659533381,87,1.13793103448276,0.346826603453182,1.8775034736971,2.48559065808114
"218","Clefable","Kyurem",3,126,1.17460317460317,0.439624659533381,97,1.21649484536082,0.483623564952453,4.15217114375319,3.68779621980273
"219","Clefable","Lopunny-Mega",2,126,1.17460317460317,0.439624659533381,112,1.24107142857143,0.450135829636194,1.8775034736971,1.68599902843092
"220","Clefable","Mamoswine",3,126,1.17460317460317,0.439624659533381,108,1.19444444444444,0.501555213709074,4.15217114375319,3.59991384039897
"221","Clefable","Mismagius",2,126,1.17460317460317,0.439624659533381,64,1.09375,0.293784825696502,1.8775034736971,3.08474066981327
"222","Clefable","Nihilego",2,126,1.17460317460317,0.439624659533381,65,1.2,0.474341649025257,1.8775034736971,1.68654808542314
"223","Clefable","Persian-Alola",2,126,1.17460317460317,0.439624659533381,83,1.08433734939759,0.279582409732646,1.8775034736971,3.27510822829671
"224","Clefable","Rotom-Heat",2,126,1.17460317460317,0.439624659533381,121,1.21487603305785,0.486597225129914,1.8775034736971,1.61349865226324
"225","Clefable","Skarmory",2,126,1.17460317460317,0.439624659533381,86,1.15116279069767,0.420572211340835,1.8775034736971,2.01829123849179
"226","Clefable","Slowking",2,126,1.17460317460317,0.439624659533381,95,1.14736842105263,0.411753413416631,1.8775034736971,2.0707334806831
"227","Clefable","Tentacruel",2,126,1.17460317460317,0.439624659533381,37,1.05405405405405,0.229243435135126,1.8775034736971,4.12638183243226
"228","Clodsire","Galvantula",2,36,1.05555555555556,0.232310684145723,78,1.14102564102564,0.35030076036261,4.06543697255016,2.45210532253827
"229","Clodsire","Sinistcha",2,36,1.05555555555556,0.232310684145723,17,1.05882352941176,0.242535625036333,4.06543697255016,3.88057000058133
"230","Cloyster","Aggron-Mega",2,55,1.09090909090909,0.348155311911396,91,1.17582417582418,0.410782629552868,2.61116483933547,2.00635510092754
"231","Cloyster","Hydreigon",2,55,1.09090909090909,0.348155311911396,104,1.23076923076923,0.466983071370874,2.61116483933547,1.64723480654795
"232","Cloyster","Mew",3,55,1.09090909090909,0.348155311911396,102,1.24509803921569,0.570500466583818,5.48344616260448,3.07607454081982
"233","Cloyster","Victini",2,55,1.09090909090909,0.348155311911396,84,1.19047619047619,0.395035166230561,2.61116483933547,2.04924492482103
"234","Cobalion","Cofagrigus",2,68,1.17647058823529,0.455191495559286,56,1.23214285714286,0.539058823862865,1.80919331709581,1.42444035579405
"235","Cobalion","Cryogonal",2,68,1.17647058823529,0.455191495559286,113,1.15044247787611,0.427226080540275,1.80919331709581,1.98854321124201
"236","Cobalion","Incineroar",2,68,1.17647058823529,0.455191495559286,92,1.30434782608696,0.606541817675112,1.80919331709581,1.14691543705839
"237","Cobalion","Jolteon",2,68,1.17647058823529,0.455191495559286,114,1.21929824561404,0.52812528564918,1.80919331709581,1.47825104307648
"238","Cobalion","Landorus-Therian",3,68,1.17647058823529,0.455191495559286,107,1.19626168224299,0.443809672287583,4.00607091642643,4.06421587988333
"239","Cobalion","Latias-Mega",2,68,1.17647058823529,0.455191495559286,60,1.16666666666667,0.45720842951831,1.80919331709581,1.82265522578245
"240","Cobalion","Ribombee",2,68,1.17647058823529,0.455191495559286,86,1.27906976744186,0.545595471576379,1.80919331709581,1.32136403272404
"241","Cobalion","Tapu_Fini",3,68,1.17647058823529,0.455191495559286,61,1.13114754098361,0.38623869286861,4.00607091642643,4.83859461395841
"242","Cobalion","Uxie",2,68,1.17647058823529,0.455191495559286,61,1.14754098360656,0.401499920040278,1.80919331709581,2.12318601784012
"243","Cobalion","Victini",2,68,1.17647058823529,0.455191495559286,84,1.19047619047619,0.395035166230561,1.80919331709581,2.04924492482103
"244","Cofagrigus","Cobalion",2,56,1.23214285714286,0.539058823862865,68,1.17647058823529,0.455191495559286,1.42444035579405,1.80919331709581
"245","Cofagrigus","Hydreigon",2,56,1.23214285714286,0.539058823862865,104,1.23076923076923,0.466983071370874,1.42444035579405,1.64723480654795
"246","Cofagrigus","Jolteon",3,56,1.23214285714286,0.539058823862865,114,1.21929824561404,0.52812528564918,3.27952547031654,3.37174114319692
"247","Cofagrigus","Landorus-Therian",3,56,1.23214285714286,0.539058823862865,107,1.19626168224299,0.443809672287583,3.27952547031654,4.06421587988333
"248","Cofagrigus","Pangoro",2,56,1.23214285714286,0.539058823862865,37,1.08108108108108,0.27672473069203,1.42444035579405,3.32069676830436
"249","Cofagrigus","Piloswine",3,56,1.23214285714286,0.539058823862865,60,1.16666666666667,0.418498796817689,3.27952547031654,4.38073740539806
"250","Cofagrigus","Shaymin",2,56,1.23214285714286,0.539058823862865,110,1.17272727272727,0.446373581743737,1.42444035579405,1.85331919519302
"251","Cofagrigus","Tapu_Fini",2,56,1.23214285714286,0.539058823862865,61,1.13114754098361,0.38623869286861,1.42444035579405,2.24952205736663
"252","Cofagrigus","Vaporeon",2,56,1.23214285714286,0.539058823862865,75,1.18666666666667,0.455991148957881,1.42444035579405,1.7836603521628
"253","Comfey","Aggron-Mega",2,34,1.14705882352941,0.359490627953571,91,1.17582417582418,0.410782629552868,2.37263814449357,2.00635510092754
"254","Comfey","Donphan",2,34,1.14705882352941,0.359490627953571,92,1.19565217391304,0.398875629485457,2.37263814449357,2.01653790462092
"255","Comfey","Gengar",2,34,1.14705882352941,0.359490627953571,98,1.10204081632653,0.304258297699364,2.37263814449357,2.95130548768382
"256","Comfey","Infernape",2,34,1.14705882352941,0.359490627953571,105,1.21904761904762,0.43811116390865,2.37263814449357,1.78254389590313
"257","Comfey","Mienshao",2,34,1.14705882352941,0.359490627953571,99,1.11111111111111,0.346671899489548,2.37263814449357,2.56406386037553
"258","Conkeldurr","Grimmsnarl",2,29,1.03448275862069,0.185695338177052,70,1.12857142857143,0.377690486403442,5.19946946895745,2.30725581606979
"259","Corviknight","Diancie-Mega",2,69,1.14492753623188,0.35460675480613,80,1.3625,0.641275430072906,2.41132593268168,0.994112623225754
"260","Corviknight","Dracovish",2,69,1.14492753623188,0.35460675480613,43,1.13953488372093,0.350604603563426,2.41132593268168,2.45423222494398
"261","Corviknight","Florges",2,69,1.14492753623188,0.35460675480613,94,1.15957446808511,0.422567459508817,2.41132593268168,1.98885530109627
"262","Corviknight","Gallade-Mega",2,69,1.14492753623188,0.35460675480613,86,1.25581395348837,0.557009800560688,2.41132593268168,1.33603761686514
"263","Corviknight","Infernape",2,69,1.14492753623188,0.35460675480613,105,1.21904761904762,0.43811116390865,2.41132593268168,1.78254389590313
"264","Corviknight","Landorus-Therian",2,69,1.14492753623188,0.35460675480613,107,1.19626168224299,0.443809672287583,2.41132593268168,1.81099774958532
"265","Corviknight","Mesprit",2,69,1.14492753623188,0.35460675480613,49,1.22448979591837,0.510934850806546,2.41132593268168,1.51782600630479
"266","Corviknight","Porygon-Z",2,69,1.14492753623188,0.35460675480613,63,1.11111111111111,0.316793975540994,2.41132593268168,2.80588949764881
"267","Corviknight","Slowking",2,69,1.14492753623188,0.35460675480613,95,1.14736842105263,0.411753413416631,2.41132593268168,2.0707334806831
"268","Corviknight","Toxtricity",2,69,1.14492753623188,0.35460675480613,28,1.03571428571429,0.188982236504614,2.41132593268168,5.10252038562456
"269","Cresselia","Diancie-Mega",2,54,1.09259259259259,0.29258241983572,80,1.3625,0.641275430072906,3.10137365025863,0.994112623225754
"270","Cresselia","Komala",2,54,1.09259259259259,0.29258241983572,36,1.08333333333333,0.280305955290694,3.10137365025863,3.27023614505809
"271","Cresselia","Magmortar",2,54,1.09259259259259,0.29258241983572,56,1.07142857142857,0.259870097418821,3.10137365025863,3.57321383950879
"272","Cresselia","Meowscarada",2,54,1.09259259259259,0.29258241983572,62,1.06451612903226,0.247675603670653,3.10137365025863,3.77705295597746
"273","Cresselia","Zeraora",2,54,1.09259259259259,0.29258241983572,91,1.1978021978022,0.521105240379208,3.10137365025863,1.53941611029289
"274","Crobat","Aggron-Mega",3,103,1.25242718446602,0.55516199017241,91,1.17582417582418,0.410782629552868,3.14786106842664,4.44073262338628
"275","Crobat","Darmanitan",2,103,1.25242718446602,0.55516199017241,86,1.16279069767442,0.401774449932212,1.34658501260473,2.08377935049588
"276","Crobat","Dusclops",2,103,1.25242718446602,0.55516199017241,27,1.11111111111111,0.320256307610174,1.34658501260473,2.77555466595484
"277","Crobat","Greninja",2,103,1.25242718446602,0.55516199017241,82,1.19512195121951,0.482765295587107,1.34658501260473,1.66722433476012
"278","Crobat","Landorus-Therian",2,103,1.25242718446602,0.55516199017241,107,1.19626168224299,0.443809672287583,1.34658501260473,1.81099774958532
"279","Crobat","Lopunny-Mega",2,103,1.25242718446602,0.55516199017241,112,1.24107142857143,0.450135829636194,1.34658501260473,1.68599902843092
"280","Crobat","Mamoswine",2,103,1.25242718446602,0.55516199017241,108,1.19444444444444,0.501555213709074,1.34658501260473,1.60611540571646
"281","Crobat","Ninetales-Alola",2,103,1.25242718446602,0.55516199017241,72,1.09722222222222,0.342308740562398,1.34658501260473,2.63732026326455
"282","Crobat","Reuniclus",2,103,1.25242718446602,0.55516199017241,80,1.125,0.368884737237919,1.34658501260473,2.37201464758801
"283","Crobat","Rotom-Wash",3,103,1.25242718446602,0.55516199017241,93,1.24731182795699,0.583391768929105,3.14786106842664,3.0043073375209
"284","Crobat","Shaymin",4,103,1.25242718446602,0.55516199017241,110,1.17272727272727,0.446373581743737,4.94913712424855,6.33387109565966
"285","Crobat","Snorlax",2,103,1.25242718446602,0.55516199017241,83,1.19277108433735,0.505043618625821,1.34658501260473,1.59833504650361
"286","Crobat","Sylveon",2,103,1.25242718446602,0.55516199017241,109,1.1743119266055,0.404695511905481,1.34658501260473,2.04026990441975
"287","Crobat","Tapu_Fini",2,103,1.25242718446602,0.55516199017241,61,1.13114754098361,0.38623869286861,1.34658501260473,2.24952205736663
"288","Crobat","Typhlosion",2,103,1.25242718446602,0.55516199017241,37,1.08108108108108,0.27672473069203,1.34658501260473,3.32069676830436
"289","Crobat","Umbreon",3,103,1.25242718446602,0.55516199017241,79,1.12658227848101,0.404052821108854,3.14786106842664,4.63656636866861
"290","Crobat","Victini",2,103,1.25242718446602,0.55516199017241,84,1.19047619047619,0.395035166230561,1.34658501260473,2.04924492482103
"291","Cryogonal","Altaria-Mega",2,113,1.15044247787611,0.427226080540275,39,1.02564102564103,0.160128153805087,1.98854321124201,6.08486984459331
"292","Cryogonal","Cobalion",2,113,1.15044247787611,0.427226080540275,68,1.17647058823529,0.455191495559286,1.98854321124201,1.80919331709581
"293","Cryogonal","Dragapult",3,113,1.15044247787611,0.427226080540275,104,1.22115384615385,0.520580907214178,4.32922428280812,3.4170407120104
"294","Cryogonal","Entei",2,113,1.15044247787611,0.427226080540275,39,1.02564102564103,0.160128153805087,1.98854321124201,6.08486984459331
"295","Cryogonal","Gliscor",3,113,1.15044247787611,0.427226080540275,104,1.125,0.455548319988846,4.32922428280812,4.11591903147817
"296","Cryogonal","Miltank",3,113,1.15044247787611,0.427226080540275,61,1.14754098360656,0.441061808736239,4.32922428280812,4.19999868431419
"297","Cryogonal","Moltres",2,113,1.15044247787611,0.427226080540275,92,1.15217391304348,0.417601277015216,1.98854321124201,2.03022867414658
"298","Cryogonal","Ribombee",2,113,1.15044247787611,0.427226080540275,86,1.27906976744186,0.545595471576379,1.98854321124201,1.32136403272404
"299","Cryogonal","Rotom-Heat",2,113,1.15044247787611,0.427226080540275,121,1.21487603305785,0.486597225129914,1.98854321124201,1.61349865226324
"300","Cryogonal","Tapu_Fini",2,113,1.15044247787611,0.427226080540275,61,1.13114754098361,0.38623869286861,1.98854321124201,2.24952205736663
"301","Cryogonal","Urshifu-Rapid-Strike",2,113,1.15044247787611,0.427226080540275,28,1.07142857142857,0.262265264156481,1.98854321124201,3.5405810661125
"302","Cryogonal","Venusaur-Mega",2,113,1.15044247787611,0.427226080540275,82,1.20731707317073,0.490346435307211,1.98854321124201,1.61657732115996
"303","Cryogonal","Volcarona",2,113,1.15044247787611,0.427226080540275,83,1.07228915662651,0.260540363902507,1.98854321124201,3.5607183066676
"304","Cryogonal","Zoroark-Hisui",2,113,1.15044247787611,0.427226080540275,46,1.06521739130435,0.249637418228338,1.98854321124201,3.74456127342507
"305","Cyclizar","Glimmora",2,37,1.02702702702703,0.164398987305357,36,1.08333333333333,0.280305955290694,5.91836354299286,3.2702361450581
"306","Darkrai","Banette-Mega",2,18,1.05555555555556,0.235702260395516,38,1.02631578947368,0.162221421130763,4.00693842672377,6.00219258183821
"307","Darmanitan","Crobat",2,86,1.16279069767442,0.401774449932212,103,1.25242718446602,0.55516199017241,2.08377935049588,1.34658501260473
"308","Darmanitan","Excadrill",3,86,1.16279069767442,0.401774449932212,73,1.23287671232877,0.540589902719589,4.57273801914373,3.26887956800751
"309","Darmanitan","Indeedee",2,86,1.16279069767442,0.401774449932212,28,1.07142857142857,0.262265264156481,2.08377935049588,3.5405810661125
"310","Darmanitan","Kartana",2,86,1.16279069767442,0.401774449932212,56,1.07142857142857,0.259870097418821,2.08377935049588,3.57321383950879
"311","Darmanitan","Kyurem-Black",2,86,1.16279069767442,0.401774449932212,47,1.06382978723404,0.247092248145166,2.08377935049588,3.78874780489254
"312","Darmanitan","Lanturn",2,86,1.16279069767442,0.401774449932212,37,1.05405405405405,0.229243435135125,2.08377935049588,4.12638183243226
"313","Darmanitan","Mimikyu",2,86,1.16279069767442,0.401774449932212,69,1.15942028985507,0.368749412992438,2.08377935049588,2.27954182577144
"314","Darmanitan","Mismagius",2,86,1.16279069767442,0.401774449932212,64,1.09375,0.293784825696502,2.08377935049588,3.08474066981327
"315","Darmanitan","Raikou",2,86,1.16279069767442,0.401774449932212,77,1.15584415584416,0.43118365439112,2.08377935049588,1.9577640190185
"316","Darmanitan","Shaymin",2,86,1.16279069767442,0.401774449932212,110,1.17272727272727,0.446373581743737,2.08377935049588,1.85331919519302
"317","Darmanitan","Starmie",2,86,1.16279069767442,0.401774449932212,63,1.11111111111111,0.316793975540994,2.08377935049588,2.80588949764881
"318","Darmanitan","Sylveon",2,86,1.16279069767442,0.401774449932212,109,1.1743119266055,0.404695511905481,2.08377935049588,2.04026990441975
"319","Darmanitan","Tornadus-Therian",2,86,1.16279069767442,0.401774449932212,128,1.2421875,0.585199256058429,2.08377935049588,1.29496490666136
"320","Darmanitan-Galar","Latias-Mega",2,38,1.05263157894737,0.226294285921414,60,1.16666666666667,0.45720842951831,4.18644428954616,1.82265522578245
