"","Poke.x","Poke.y","weight"
"723","Ampharos-Mega","Empoleon",1
"724","Ampharos-Mega","Excadrill",1
"725","Ampharos-Mega","Hawlucha",1
"726","Ampharos-Mega","Haxorus",1
"727","Ampharos-Mega","Heracross",1
"728","Ampharos-Mega","Hippowdon",1
"729","Ampharos-Mega","Hitmonlee",1
"730","Ampharos-Mega","Indeedee",1
"731","Ampharos-Mega","Komala",1
"732","Ampharos-Mega","Magnezone",1
"733","Ampharos-Mega","Mimikyu",1
"734","Ampharos-Mega","Moltres-Galar",1
"735","Ampharos-Mega","Nidoqueen",1
"736","Ampharos-Mega","Persian-Alola",1
"737","Ampharos-Mega","Pyroar",1
"738","Ampharos-Mega","Serperior",1
"739","Ampharos-Mega","Shuckle",1
"740","Ampharos-Mega","Silvally",1
"741","Ampharos-Mega","Simisage",1
"742","Ampharos-Mega","Spinda",1
"743","Ampharos-Mega","Tapu_Bulu",1
"744","Ampharos-Mega","Volcanion",1
"745","Ampharos-Mega","Weavile",1
"746","Ampharos-Mega","Zoroark",1
"747","Annihilape","Absol-Mega",2
"748","Annihilape","Alcremie",1
"749","Annihilape","Ambipom",1
"750","Annihilape","Archaludon",1
"751","Annihilape","Ariados",1
"752","Annihilape","Avalugg-Hisui",1
"753","Annihilape","Bellibolt",1
"754","Annihilape","Blastoise-Mega",1
"755","Annihilape","Cinderace",1
"756","Annihilape","Claydol",1
"757","Annihilape","Corviknight",1
"758","Annihilape","Cresselia",1
"759","Annihilape","Cryogonal",1
"760","Annihilape","Cyclizar",1
"761","Annihilape","Diancie",1
"762","Annihilape","Dragalge",1
"763","Annihilape","Drampa",1
"764","Annihilape","Entei",1
"765","Annihilape","Florges",1
"766","Annihilape","Forretress",1
"767","Annihilape","Froslass",1
"768","Annihilape","Gardevoir-Mega",1
"769","Annihilape","Glimmora",1
"770","Annihilape","Gouging_Fire",1
"771","Annihilape","Grafaiai",1
"772","Annihilape","Grimmsnarl",1
"773","Annihilape","Kingambit",1
"774","Annihilape","Krookodile",1
"775","Annihilape","Kyurem",1
"776","Annihilape","Latias",1
"777","Annihilape","Leavanny",1
"778","Annihilape","Meowscarada",1
"779","Annihilape","Miltank",1
"780","Annihilape","Overqwil",1
"781","Annihilape","Pangoro",1
"782","Annihilape","Pelipper",1
"783","Annihilape","Rotom-Heat",1
"784","Annihilape","Samurott",1
"785","Annihilape","Sandy_Shocks",2
"786","Annihilape","Serperior",1
"787","Annihilape","Skarmory",1
"788","Annihilape","Starmie",1
"789","Annihilape","Thundurus",1
"790","Annihilape","Tornadus-Therian",1
"791","Annihilape","Tsareena",1
"792","Annihilape","Vaporeon",1
"793","Annihilape","Vileplume",1
"794","Annihilape","Zoroark-Hisui",1
"795","Appletun","Arcanine",1
"796","Appletun","Aromatisse",1
"797","Appletun","Dudunsparce",1
"798","Appletun","Garganacl",1
"799","Appletun","Kartana",1
"800","Appletun","Medicham-Mega",1
"801","Appletun","Nidoking",1
"802","Appletun","Rotom",1
"803","Appletun","Slowbro",1
"804","Appletun","Tornadus-Therian",1
"805","Araquanid","Absol-Mega",1
"806","Araquanid","Alakazam",1
"807","Araquanid","Camerupt-Mega",1
"808","Araquanid","Chandelure",1
"809","Araquanid","Chansey",1
"810","Araquanid","Cinderace",1
"811","Araquanid","Cryogonal",1
"812","Araquanid","Dracozolt",1
"813","Araquanid","Dubwool",1
"814","Araquanid","Emboar",1
"815","Araquanid","Entei",1
"816","Araquanid","Exeggutor-Alola",1
"817","Araquanid","Gallade-Mega",1
"818","Araquanid","Garchomp",2
"819","Araquanid","Gliscor",1
"820","Araquanid","Grimmsnarl",1
"821","Araquanid","Hariyama",2
"822","Araquanid","Hatterene",1
"823","Araquanid","Haunter",1
"824","Araquanid","Heatran",1
"825","Araquanid","Hitmontop",1
"826","Araquanid","Hoopa",1
"827","Araquanid","Hydreigon",1
"828","Araquanid","Iron_Bundle",1
"829","Araquanid","Iron_Hands",1
"830","Araquanid","Jolteon",1
"831","Araquanid","Kartana",1
"832","Araquanid","Klefki",1
"833","Araquanid","Kyurem",1
"834","Araquanid","Leafeon",1
"835","Araquanid","Lycanroc",1
"836","Araquanid","Lycanroc-Night",1
"837","Araquanid","Malamar",1
"838","Araquanid","Manectric-Mega",1
"839","Araquanid","Meganium",1
"840","Araquanid","Melmetal",2
"841","Araquanid","Mesprit",1
"842","Araquanid","Mienshao",1
"843","Araquanid","Muk-Alola",2
"844","Araquanid","Nidoking",2
"845","Araquanid","Nidoqueen",1
"846","Araquanid","Ninetales-Alola",2
"847","Araquanid","Ogerpon",1
"848","Araquanid","Persian",1
"849","Araquanid","Persian-Alola",1
"850","Araquanid","Pidgeot-Mega",1
"851","Araquanid","Rapidash",1
"852","Araquanid","Reuniclus",1
"853","Araquanid","Rillaboom",1
"854","Araquanid","Roaring_Moon",1
"855","Araquanid","Rotom",1
"856","Araquanid","Sharpedo-Mega",1
"857","Araquanid","Skarmory",1
"858","Araquanid","Slowking-Galar",1
"859","Araquanid","Snorlax",1
"860","Araquanid","Steelix-Mega",1
"861","Araquanid","Talonflame",1
"862","Araquanid","Tangela",1
"863","Araquanid","Tapu_Koko",1
"864","Araquanid","Thundurus-Therian",1
"865","Araquanid","Tornadus-Therian",1
"866","Araquanid","Tsareena",1
"867","Araquanid","Weezing",1
"868","Arbok","Alomomola",1
"869","Arbok","Gengar",1
"870","Arbok","Greninja",1
"871","Arbok","Hydrapple",1
"872","Arbok","Iron_Treads",1
"873","Arbok","Scream_Tail",1
"874","Arbok","Smeargle",1
"875","Arbok","Urshifu",1
"876","Arbok","Zeraora",1
"877","Arboliva","Arcanine-Hisui",1
"878","Arboliva","Armarouge",1
"879","Arboliva","Bisharp",1
"880","Arboliva","Braviary-Hisui",1
"881","Arboliva","Bronzong",1
"882","Arboliva","Cetitan",1
"883","Arboliva","Clefable",1
"884","Arboliva","Delphox",1
"885","Arboliva","Gholdengo",1
"886","Arboliva","Gliscor",1
"887","Arboliva","Golurk",1
"888","Arboliva","Goodra-Hisui",1
"889","Arboliva","Great_Tusk",1
"890","Arboliva","Iron_Valiant",1
"891","Arboliva","Jolteon",1
"892","Arboliva","Kilowattrel",1
"893","Arboliva","Kyurem",1
"894","Arboliva","Landorus",1
"895","Arboliva","Lycanroc-Dusk",1
"896","Arboliva","Mabosstiff",1
"897","Arboliva","Masquerain",1
"898","Arboliva","Ninetales-Alola",1
"899","Arboliva","Pidgeot-Mega",1
"900","Arboliva","Qwilfish-Hisui",1
"901","Arboliva","Rotom-Wash",1
"902","Arboliva","Scizor-Mega",1
"903","Arboliva","Slowking",1
"904","Arboliva","Tauros-Paldea",1
"905","Arboliva","Tentacruel",1
"906","Arcanine","Aggron-Mega",1
"907","Arcanine","Appletun",1
"908","Arcanine","Aromatisse",2
"909","Arcanine","Banette-Mega",1
"910","Arcanine","Basculin",1
"911","Arcanine","Celesteela",1
"912","Arcanine","Chatot",1
"913","Arcanine","Clefable",1
"914","Arcanine","Cloyster",1
"915","Arcanine","Corviknight",1
"916","Arcanine","Cradily",1
"917","Arcanine","Cryogonal",1
"918","Arcanine","Decidueye",2
"919","Arcanine","Diancie-Mega",2
"920","Arcanine","Dracovish",1
"921","Arcanine","Dragonite",1
"922","Arcanine","Dudunsparce",1
"923","Arcanine","Dugtrio",1
"924","Arcanine","Empoleon",2
"925","Arcanine","Excadrill",1
"926","Arcanine","Ferroseed",1
"927","Arcanine","Florges",1
"928","Arcanine","Forretress",1
"929","Arcanine","Frogadier",1
"930","Arcanine","Gallade-Mega",2
"931","Arcanine","Galvantula",1
"932","Arcanine","Garchomp",1
"933","Arcanine","Garganacl",1
"934","Arcanine","Gastrodon",1
"935","Arcanine","Gligar",1
"936","Arcanine","Gliscor",1
"937","Arcanine","Gogoat",1
"938","Arcanine","Greninja",1
"939","Arcanine","Heliolisk",2
"940","Arcanine","Hippowdon",1
"941","Arcanine","Hitmontop",1
"942","Arcanine","Hoopa-Unbound",2
"943","Arcanine","Hydreigon",1
"944","Arcanine","Jirachi",1
"945","Arcanine","Kangaskhan",1
"946","Arcanine","Kartana",1
"947","Arcanine","Komala",1
"948","Arcanine","Krookodile",1
"949","Arcanine","Landorus-Therian",1
"950","Arcanine","Latios-Mega",2
"951","Arcanine","Lickilicky",2
"952","Arcanine","Liepard",1
"953","Arcanine","Lopunny-Mega",1
"954","Arcanine","Lycanroc-Day",1
"955","Arcanine","Medicham-Mega",1
"956","Arcanine","Mesprit",1
"957","Arcanine","Mew",1
"958","Arcanine","Mienshao",1
"959","Arcanine","Milotic",1
"960","Arcanine","Muk-Alola",1
"961","Arcanine","Nidoking",1
"962","Arcanine","Nidoqueen",1
"963","Arcanine","Nihilego",1
"964","Arcanine","Ninjask",1
"965","Arcanine","Noivern",2
"966","Arcanine","Primeape",1
"967","Arcanine","Qwilfish",1
"968","Arcanine","Raikou",1
"969","Arcanine","Registeel",1
"970","Arcanine","Ribombee",1
"971","Arcanine","Rotom",2
"972","Arcanine","Rotom-Fan",2
"973","Arcanine","Salamence",1
"974","Arcanine","Sandslash",1
"975","Arcanine","Sceptile",1
"976","Arcanine","Shaymin",1
"977","Arcanine","Shedinja",1
"978","Arcanine","Shuckle",1
"979","Arcanine","Sirfetchd",1
"980","Arcanine","Skarmory",1
"981","Arcanine","Slowbro",1
"982","Arcanine","Sneasel",1
"983","Arcanine","Suicune",1
"984","Arcanine","Swampert",1
"985","Arcanine","Tangrowth",1
"986","Arcanine","Tapu_Bulu",1
"987","Arcanine","Tapu_Koko",2
"988","Arcanine","Tapu_Lele",1
"989","Arcanine","Togekiss",1
"990","Arcanine","Tornadus-Therian",2
"991","Arcanine","Toxapex",1
"992","Arcanine","Toxtricity",1
"993","Arcanine","Tsareena",1
"994","Arcanine","Tyranitar",1
"995","Arcanine","Unown",1
"996","Arcanine","Urshifu",1
"997","Arcanine","Venusaur-Mega",1
"998","Arcanine","Vikavolt",1
"999","Arcanine","Volbeat",1
"1000","Arcanine","Zeraora",1
"1001","Arcanine","Zygarde",1
"1002","Arcanine-Hisui","Alakazam",1
"1003","Arcanine-Hisui","Amoonguss",1
"1004","Arcanine-Hisui","Arboliva",1
"1005","Arcanine-Hisui","Archaludon",1
"1006","Arcanine-Hisui","Azelf",1
"1007","Arcanine-Hisui","Bellibolt",1
"1008","Arcanine-Hisui","Blastoise-Mega",1
"1009","Arcanine-Hisui","Blissey",1
"1010","Arcanine-Hisui","Braviary-Hisui",1
"1011","Arcanine-Hisui","Buzzwole",1
"1012","Arcanine-Hisui","Calyrex",1
"1013","Arcanine-Hisui","Celesteela",1
"1014","Arcanine-Hisui","Dhelmise",1
"1015","Arcanine-Hisui","Enamorus-Therian",1
"1016","Arcanine-Hisui","Florges",1
"1017","Arcanine-Hisui","Gligar",1
"1018","Arcanine-Hisui","Gliscor",1
"1019","Arcanine-Hisui","Golurk",1
"1020","Arcanine-Hisui","Goodra-Hisui",1
"1021","Arcanine-Hisui","Great_Tusk",1
"1022","Arcanine-Hisui","Iron_Valiant",1
"1023","Arcanine-Hisui","Jirachi",1
"1024","Arcanine-Hisui","Kyurem",1
"1025","Arcanine-Hisui","Mismagius",1
"1026","Arcanine-Hisui","Qwilfish-Hisui",1
"1027","Arcanine-Hisui","Rotom-Wash",2
"1028","Arcanine-Hisui","Scizor-Mega",1
"1029","Arcanine-Hisui","Shuckle",1
"1030","Arcanine-Hisui","Swellow",1
"1031","Arcanine-Hisui","Tapu_Koko",1
"1032","Arcanine-Hisui","Umbreon",1
"1033","Arcanine-Hisui","Ursaluna-Bloodmoon",1
"1034","Arcanine-Hisui","Vaporeon",1
"1035","Arcanine-Hisui","Venusaur-Mega",1
"1036","Arcanine-Hisui","Walking_Wake",1
"1037","Arcanine-Hisui","Weavile",1
"1038","Archaludon","Alakazam",1
"1039","Archaludon","Alcremie",2
"1040","Archaludon","Annihilape",1
"1041","Archaludon","Arcanine-Hisui",1
"1042","Archaludon","Arctovish",1
"1043","Archaludon","Banette-Mega",1
"1044","Archaludon","Blastoise-Mega",1
"1045","Archaludon","Blissey",1
"1046","Archaludon","Buzzwole",2
"1047","Archaludon","Celebi",1
"1048","Archaludon","Ceruledge",1
"1049","Archaludon","Cryogonal",1
"1050","Archaludon","Darkrai",1
"1051","Archaludon","Dhelmise",1
"1052","Archaludon","Entei",1
"1053","Archaludon","Gligar",1
"1054","Archaludon","Hatterene",1
"1055","Archaludon","Landorus-Therian",1
"1056","Archaludon","Lanturn",1
"1057","Archaludon","Miltank",1
"1058","Archaludon","Nidoqueen",1
"1059","Archaludon","Overqwil",1
"1060","Archaludon","Pelipper",1
"1061","Archaludon","Politoed",1
"1062","Archaludon","Serperior",1
"1063","Archaludon","Slowking",1
"1064","Archaludon","Swampert-Mega",1
"1065","Archaludon","Tangrowth",1
"1066","Archaludon","Tapu_Koko",1
"1067","Archaludon","Terrakion",1
"1068","Archaludon","Thundurus",1
"1069","Archaludon","Togedemaru",1
"1070","Archaludon","Vaporeon",1
"1071","Archaludon","Zapdos",1
"1072","Archaludon","Zoroark-Hisui",2
"1073","Archeops","Aromatisse",1
"1074","Archeops","Blacephalon",1
"1075","Archeops","Bronzong",1
"1076","Archeops","Celesteela",1
"1077","Archeops","Cloyster",1
"1078","Archeops","Conkeldurr",1
"1079","Archeops","Crawdaunt",1
"1080","Archeops","Crobat",1
"1081","Archeops","Decidueye",2
"1082","Archeops","Dottler",1
"1083","Archeops","Drapion",1
"1084","Archeops","Dusclops",1
"1085","Archeops","Eelektross",1
"1086","Archeops","Empoleon",1
"1087","Archeops","Exploud",1
"1088","Archeops","Florges",1
"1089","Archeops","Gligar",1
"1090","Archeops","Golurk",2
"1091","Archeops","Goodra",1
"1092","Archeops","Gurdurr",2
"1093","Archeops","Gyarados-Mega",1
"1094","Archeops","Hawlucha",1
"1095","Archeops","Haxorus",2
"1096","Archeops","Hydreigon",2
"1097","Archeops","Klefki",1
"1098","Archeops","Krookodile",1
"1099","Archeops","Landorus-Therian",1
"1100","Archeops","Latias-Mega",1
"1101","Archeops","Leavanny",1
"1102","Archeops","Lopunny-Mega",2
"1103","Archeops","Magnezone",1
"1104","Archeops","Mamoswine",1
"1105","Archeops","Manectric-Mega",1
"1106","Archeops","Marowak-Alola",1
"1107","Archeops","Necrozma",1
"1108","Archeops","Nidoking",1
"1109","Archeops","Porygon2",1
"1110","Archeops","Raichu-Alola",1
"1111","Archeops","Reuniclus",1
"1112","Archeops","Rotom-Mow",1
"1113","Archeops","Scizor-Mega",1
"1114","Archeops","Shaymin",1
"1115","Archeops","Silvally",1
"1116","Archeops","Sneasel",1
"1117","Archeops","Sylveon",1
"1118","Archeops","Tangrowth",1
"1119","Archeops","Tapu_Fini",1
"1120","Archeops","Tapu_Koko",1
"1121","Archeops","Torkoal",1
"1122","Archeops","Venomoth",1
"1123","Archeops","Victini",1
"1124","Archeops","Volcanion",1
"1125","Archeops","Weavile",1
"1126","Archeops","Zeraora",1
"1127","Arctovish","Alcremie",1
"1128","Arctovish","Archaludon",1
"1129","Arctovish","Banette-Mega",1
"1130","Arctovish","Baxcalibur",1
"1131","Arctovish","Ceruledge",1
"1132","Arctovish","Crobat",1
"1133","Arctovish","Darkrai",1
"1134","Arctovish","Excadrill",1
"1135","Arctovish","Galvantula",1
"1136","Arctovish","Haxorus",1
"1137","Arctovish","Hippowdon",1
"1138","Arctovish","Hitmonlee",1
"1139","Arctovish","Landorus-Therian",1
"1140","Arctovish","Meowscarada",1
"1141","Arctovish","Orthworm",1
"1142","Arctovish","Pidgeot-Mega",2
"1143","Arctovish","Primeape",1
"1144","Arctovish","Rhydon",1
"1145","Arctovish","Rotom-Heat",1
"1146","Arctovish","Slowking",1
"1147","Arctovish","Slowking-Galar",1
"1148","Arctovish","Sylveon",1
"1149","Arctovish","Tangela",1
"1150","Arctovish","Tangrowth",1
"1151","Arctovish","Tapu_Lele",1
"1152","Arctovish","Terrakion",1
"1153","Arctovish","Togedemaru",1
"1154","Arctovish","Victini",1
"1155","Ariados","Alakazam-Mega",1
"1156","Ariados","Annihilape",1
"1157","Ariados","Avalugg-Hisui",1
"1158","Ariados","Clefable",1
"1159","Ariados","Corsola-Galar",1
"1160","Ariados","Darmanitan-Galar",1
"1161","Ariados","Dracovish",1
"1162","Ariados","Excadrill",1
"1163","Ariados","Froslass",1
"1164","Ariados","Gardevoir-Mega",1
"1165","Ariados","Gigalith",1
"1166","Ariados","Gouging_Fire",1
"1167","Ariados","Grafaiai",1
"1168","Ariados","Kingambit",1
"1169","Ariados","Klinklang",1
"1170","Ariados","Latias-Mega",1
"1171","Ariados","Mamoswine",1
"1172","Ariados","Moltres",1
"1173","Ariados","Morpeko",1
"1174","Ariados","Pangoro",1
"1175","Ariados","Rotom-Heat",1
"1176","Ariados","Sandy_Shocks",1
"1177","Ariados","Shaymin",1
"1178","Ariados","Skarmory",1
"1179","Ariados","Suicune",1
"1180","Ariados","Tornadus-Therian",1
"1181","Ariados","Tsareena",1
"1182","Ariados","Vaporeon",1
"1183","Ariados","Virizion",1
"1184","Ariados","Weezing-Galar",1
"1185","Armaldo","Aggron-Mega",1
"1186","Armaldo","Amoonguss",1
"1187","Armaldo","Armarouge",1
"1188","Armaldo","Basculin",1
"1189","Armaldo","Blissey",1
"1190","Armaldo","Cofagrigus",1
"1191","Armaldo","Corviknight",1
"1192","Armaldo","Crobat",1
"1193","Armaldo","Darmanitan",1
"1194","Armaldo","Decidueye",1
"1195","Armaldo","Druddigon",1
"1196","Armaldo","Florges",1
"1197","Armaldo","Gastrodon",2
"1198","Armaldo","Gyarados-Mega",1
"1199","Armaldo","Heatran",1
"1200","Armaldo","Heliolisk",1
"1201","Armaldo","Houndoom-Mega",1
"1202","Armaldo","Hydreigon",1
"1203","Armaldo","Iron_Bundle",1
"1204","Armaldo","Iron_Valiant",2
"1205","Armaldo","Jolteon",1
"1206","Armaldo","Klefki",1
"1207","Armaldo","Kyurem-Black",1
"1208","Armaldo","Landorus-Therian",1
"1209","Armaldo","Latios",1
"1210","Armaldo","Magmortar",1
"1211","Armaldo","Meloetta",1
"1212","Armaldo","Mienshao",1
"1213","Armaldo","Pecharunt",1
"1214","Armaldo","Pelipper",1
"1215","Armaldo","Pincurchin",1
"1216","Armaldo","Raichu-Alola",1
"1217","Armaldo","Regieleki",1
"1218","Armaldo","Salamence",1
"1219","Armaldo","Sandy_Shocks",1
"1220","Armaldo","Scyther",1
"1221","Armaldo","Shaymin",1
"1222","Armaldo","Sliggoo-Hisui",1
"1223","Armaldo","Slowking",1
"1224","Armaldo","Swampert-Mega",1
"1225","Armaldo","Tapu_Bulu",1
"1226","Armaldo","Tapu_Fini",1
"1227","Armaldo","Ting-Lu",1
"1228","Armaldo","Torkoal",1
"1229","Armaldo","Venusaur",1
"1230","Armaldo","Volcarona",1
"1231","Armaldo","Weavile",1
"1232","Armarouge","Arboliva",1
"1233","Armarouge","Armaldo",1
"1234","Armarouge","Bisharp",1
"1235","Armarouge","Blissey",1
"1236","Armarouge","Cetitan",1
"1237","Armarouge","Gholdengo",1
"1238","Armarouge","Great_Tusk",1
"1239","Armarouge","Gyarados-Mega",1
"1240","Armarouge","Heatran",1
"1241","Armarouge","Iron_Valiant",1
"1242","Armarouge","Jolteon",1
"1243","Armarouge","Mabosstiff",1
"1244","Armarouge","Ninetales-Alola",1
"1245","Armarouge","Pecharunt",1
"1246","Armarouge","Pidgeot-Mega",1
"1247","Armarouge","Salamence",1
"1248","Armarouge","Sandy_Shocks",1
"1249","Armarouge","Slowking",1
"1250","Armarouge","Tapu_Bulu",1
"1251","Aromatisse","Aggron-Mega",1
"1252","Aromatisse","Ambipom",1
"1253","Aromatisse","Ampharos",1
"1254","Aromatisse","Appletun",1
"1255","Aromatisse","Arcanine",2
"1256","Aromatisse","Archeops",1
"1257","Aromatisse","Azelf",1
"1258","Aromatisse","Blastoise-Mega",1
"1259","Aromatisse","Buzzwole",1
"1260","Aromatisse","Cloyster",1
"1261","Aromatisse","Conkeldurr",1
"1262","Aromatisse","Cryogonal",1
"1263","Aromatisse","Darmanitan",1
"1264","Aromatisse","Dudunsparce",1
"1265","Aromatisse","Eelektross",1
"1266","Aromatisse","Empoleon",3
"1267","Aromatisse","Excadrill",1
"1268","Aromatisse","Froslass",1
"1269","Aromatisse","Garchomp",2
"1270","Aromatisse","Garchomp-Mega",1
"1271","Aromatisse","Garganacl",1
"1272","Aromatisse","Gigalith",1
"1273","Aromatisse","Gliscor",1
"1274","Aromatisse","Gogoat",1
"1275","Aromatisse","Goodra",1
"1276","Aromatisse","Greninja",1
"1277","Aromatisse","Gyarados-Mega",1
"1278","Aromatisse","Haxorus",2
"1279","Aromatisse","Heliolisk",1
"1280","Aromatisse","Heracross",1
"1281","Aromatisse","Hippowdon",1
"1282","Aromatisse","Jirachi",1
"1283","Aromatisse","Jolteon",2
"1284","Aromatisse","Kartana",2
"1285","Aromatisse","Krookodile",1
"1286","Aromatisse","Landorus-Therian",1
"1287","Aromatisse","Latios-Mega",1
"1288","Aromatisse","Linoone",1
"1289","Aromatisse","Lucario",1
"1290","Aromatisse","Lurantis",1
"1291","Aromatisse","Lycanroc-Day",1
"1292","Aromatisse","Mamoswine",1
"1293","Aromatisse","Maractus",1
"1294","Aromatisse","Marowak-Alola",1
"1295","Aromatisse","Medicham-Mega",1
"1296","Aromatisse","Metagross",1
"1297","Aromatisse","Mew",1
"1298","Aromatisse","Mienshao",1
"1299","Aromatisse","Mimikyu",1
"1300","Aromatisse","Mismagius",1
"1301","Aromatisse","Muk-Alola",1
"1302","Aromatisse","Nidoking",2
"1303","Aromatisse","Porygon2",1
"1304","Aromatisse","Raikou",1
"1305","Aromatisse","Rapidash",1
"1306","Aromatisse","Reuniclus",1
"1307","Aromatisse","Roserade",2
"1308","Aromatisse","Rotom",1
"1309","Aromatisse","Rotom-Heat",1
"1310","Aromatisse","Rotom-Wash",1
"1311","Aromatisse","Sableye-Mega",1
"1312","Aromatisse","Sandslash",1
"1313","Aromatisse","Scizor-Mega",2
"1314","Aromatisse","Scrafty",1
"1315","Aromatisse","Serperior",1
"1316","Aromatisse","Shaymin",1
"1317","Aromatisse","Slowbro",2
"1318","Aromatisse","Slowking-Galar",1
"1319","Aromatisse","Spectrier",1
"1320","Aromatisse","Spiritomb",1
"1321","Aromatisse","Tentacruel",1
"1322","Aromatisse","Tornadus",1
"1323","Aromatisse","Tornadus-Therian",4
"1324","Aromatisse","Tyranitar",1
"1325","Aromatisse","Zapdos-Galar",1
"1326","Aromatisse","Zebstrika",1
"1327","Articuno","Amoonguss",1
"1328","Articuno","Azumarill",1
"1329","Articuno","Carracosta",1
"1330","Articuno","Clefable",1
"1331","Articuno","Dragapult",1
"1332","Articuno","Exploud",1
"1333","Articuno","Gengar",1
"1334","Articuno","Heatran",1
"1335","Articuno","Heracross-Mega",1
"1336","Articuno","Infernape",1
"1337","Articuno","Krookodile",1
"1338","Articuno","Magneton",1
"1339","Articuno","Meloetta",1
"1340","Articuno","Rampardos",1
"1341","Articuno","Ribombee",1
"1342","Articuno","Salamence",1
"1343","Articuno","Scizor-Mega",1
"1344","Articuno","Slowking",1
"1345","Articuno","Torterra",1
"1346","Articuno","Umbreon",1
"1347","Audino-Mega","Aerodactyl",1
"1348","Audino-Mega","Boltund",1
"1349","Audino-Mega","Bronzong",1
"1350","Audino-Mega","Chien-Pao",1
"1351","Audino-Mega","Darmanitan-Galar",1
"1352","Audino-Mega","Dipplin",1
"1353","Audino-Mega","Dragapult",1
"1354","Audino-Mega","Drapion",1
"1355","Audino-Mega","Dusknoir",1
"1356","Audino-Mega","Empoleon",1
"1357","Audino-Mega","Escavalier",1
"1358","Audino-Mega","Great_Tusk",1
"1359","Audino-Mega","Heatran",2
"1360","Audino-Mega","Hippowdon",1
"1361","Audino-Mega","Houndstone",1
"1362","Audino-Mega","Iron_Valiant",1
"1363","Audino-Mega","Jirachi",1
"1364","Audino-Mega","Landorus-Therian",1
"1365","Audino-Mega","Latios",1
"1366","Audino-Mega","Lycanroc",1
"1367","Audino-Mega","Mamoswine",1
"1368","Audino-Mega","Manaphy",1
"1369","Audino-Mega","Mandibuzz",1
"1370","Audino-Mega","Mantine",1
"1371","Audino-Mega","Moltres",1
"1372","Audino-Mega","Morgrem",1
"1373","Audino-Mega","Mudsdale",1
"1374","Audino-Mega","Munkidori",1
"1375","Audino-Mega","Pecharunt",1
"1376","Audino-Mega","Raging_Bolt",1
