"Pokemon1","Pokemon2","Distance","weight","percentile"
"Donphan","Garchomp",0.136287095595993,0,0.0114847232793302
"Rotom-Mow","Sylveon",0.136287265545978,1,0.0114915189735783
"Gallade-Mega","Porygon2",0.136293472409229,2,0.0114983146678265
"Jirachi","Nidoqueen",0.136296354173886,0,0.0115051103620746
"Gallade-Mega","Togekiss",0.136315128419817,1,0.0115119060563227
"Darmanitan","Silvally",0.136317953905359,1,0.0115187017505708
"Blissey","Rotom-Heat",0.136318403597741,1,0.011525497444819
"Goodra","Snorlax",0.136328858594527,1,0.0115322931390671
"Dragapult","Goodra",0.136329830942361,0,0.0115390888333152
"Ferrothorn","Gliscor",0.136334371174822,1,0.0115458845275633
"Mew","Serperior",0.136335331066471,0,0.0115526802218115
"Arcanine","Persian-Alola",0.136337446044584,0,0.0115594759160596
"Moltres","Togekiss",0.136338363200588,1,0.0115662716103077
"Nidoqueen","Vikavolt",0.136341575477801,1,0.0115730673045558
"Blastoise-Mega","Jirachi",0.136345855051909,2,0.011579862998804
"Nidoking","Scizor-Mega",0.13636400156883,0,0.0115866586930521
"Chatot","Tangrowth",0.136367293823448,1,0.0115934543873002
"Amoonguss","Victini",0.136368800332562,0,0.0116002500815483
"Clefable","Muk-Alola",0.136378166910306,0,0.0116070457757965
"Corviknight","Sylveon",0.136385211655737,1,0.0116138414700446
"Incineroar","Raikou",0.136389188828001,2,0.0116206371642927
"Crobat","Togekiss",0.136390015437739,0,0.0116274328585408
"Dragapult","Heatran",0.136402803479927,1,0.011634228552789
"Aromatisse","Cryogonal",0.136404472597645,1,0.0116410242470371
"Lopunny-Mega","Venusaur-Mega",0.136406300782258,0,0.0116478199412852
"Tapu_Koko","Umbreon",0.13640827553294,0,0.0116546156355333
"Goodra","Landorus-Therian",0.136415414405731,0,0.0116614113297815
"Greninja","Persian-Alola",0.136419389547299,2,0.0116682070240296
"Diancie-Mega","Tapu_Koko",0.136421622720934,0,0.0116750027182777
"Florges","Silvally",0.136423297346412,0,0.0116817984125258
"Goodra","Serperior",0.136425296057383,1,0.0116885941067739
"Blastoise-Mega","Tapu_Koko",0.136425512286289,2,0.0116953898010221
"Mienshao","Zapdos",0.136462128681144,0,0.0117021854952702
"Jolteon","Skarmory",0.136468344861461,0,0.0117089811895183
"Garchomp","Incineroar",0.136469479127906,0,0.0117157768837664
"Rotom-Wash","Serperior",0.136476233565207,1,0.0117225725780146
"Decidueye","Rotom-Heat",0.136496200273697,1,0.0117293682722627
"Goodra","Silvally",0.136502652901588,0,0.0117361639665108
"Diancie-Mega","Jirachi",0.13650288835258,1,0.0117429596607589
"Roserade","Tangrowth",0.13651230629954,0,0.0117497553550071
"Registeel","Tornadus-Therian",0.136513373307403,1,0.0117565510492552
"Aggron-Mega","Primarina",0.136521770616121,0,0.0117633467435033
"Vikavolt","Zeraora",0.136523148806361,0,0.0117701424377514
"Landorus-Therian","Nidoking",0.136524236630351,1,0.0117769381319996
"Roserade","Rotom-Wash",0.136528428873281,1,0.0117837338262477
"Necrozma","Togekiss",0.136550428518851,1,0.0117905295204958
"Gliscor","Raikou",0.136561892558822,2,0.0117973252147439
"Landorus-Therian","Latios-Mega",0.136563003489942,1,0.0118041209089921
"Decidueye","Gliscor",0.136565544442931,1,0.0118109166032402
"Necrozma","Tapu_Koko",0.136585883930631,0,0.0118177122974883
"Absol-Mega","Sylveon",0.136586987932938,1,0.0118245079917364
"Landorus-Therian","Ribombee",0.136591754034219,0,0.0118313036859846
"Araquanid","Jolteon",0.136595058227982,1,0.0118380993802327
"Absol-Mega","Snorlax",0.136603785984642,1,0.0118448950744808
"Galvantula","Shaymin",0.136604406355057,0,0.0118516907687289
"Florges","Gliscor",0.13661966085574,0,0.0118584864629771
"Cobalion","Cryogonal",0.136619694145472,2,0.0118652821572252
"Cryogonal","Rotom-Mow",0.136619694145472,1,0.0118720778514733
"Infernape","Raikou",0.136624081524839,0,0.0118788735457214
"Rotom-Mow","Tangrowth",0.136638422817731,0,0.0118856692399696
"Garchomp","Kyurem",0.13664843641184,0,0.0118924649342177
"Haxorus","Latios-Mega",0.136662143498827,0,0.0118992606284658
"Manectric-Mega","Tangrowth",0.136672166427125,1,0.0119060563227139
"Melmetal","Reuniclus",0.136673948518281,3,0.0119128520169621
"Swellow","Tapu_Koko",0.136677501530166,0,0.0119196477112102
"Cobalion","Hydreigon",0.136680798303932,1,0.0119264434054583
"Druddigon","Haxorus",0.13669312433181,0,0.0119332390997064
"Jolteon","Umbreon",0.136701617740187,0,0.0119400347939546
"Porygon2","Slowbro",0.136713566165007,2,0.0119468304882027
"Tangrowth","Zapdos",0.136721839047863,0,0.0119536261824508
"Clefable","Diancie-Mega",0.13672921874822,0,0.0119604218766989
"Jolteon","Piloswine",0.136732060275334,1,0.011967217570947
"Absol-Mega","Rotom-Heat",0.136737828012671,1,0.0119740132651952
"Blissey","Celesteela",0.136739067605546,1,0.0119808089594433
"Jolteon","Uxie",0.136742797739064,1,0.0119876046536914
"Cofagrigus","Landorus-Therian",0.13674827195366,3,0.0119944003479395
"Haxorus","Muk-Alola",0.136750865557829,0,0.0120011960421877
"Goodra","Kyurem",0.136758204198486,0,0.0120079917364358
"Absol-Mega","Clefable",0.136759241842485,0,0.0120147874306839
"Reuniclus","Silvally",0.136773502604427,1,0.012021583124932
"Greninja","Mamoswine",0.13678232306205,0,0.0120283788191802
"Alomomola","Tornadus-Therian",0.136785756115117,1,0.0120351745134283
"Jolteon","Tornadus",0.1367964724156,1,0.0120419702076764
"Arcanine","Weezing",0.136797273735109,0,0.0120487659019245
"Ribombee","Sylveon",0.136810937780139,1,0.0120555615961727
"Forretress","Jolteon",0.136814519613729,1,0.0120623572904208
"Alomomola","Gengar",0.136815285301611,2,0.0120691529846689
"Amoonguss","Mimikyu",0.13681580715969,2,0.012075948678917
"Donphan","Scizor-Mega",0.136818319843956,0,0.0120827443731652
"Latias-Mega","Sylveon",0.136833088122362,1,0.0120895400674133
"Goodra","Zygarde",0.13683709002233,0,0.0120963357616614
"Mew","Persian-Alola",0.136865896095155,1,0.0121031314559095
"Garchomp","Nidoqueen",0.136869672560329,0,0.0121099271501577
"Amoonguss","Manectric-Mega",0.136872470276851,1,0.0121167228444058
"Gallade-Mega","Grimmsnarl",0.136873609295929,3,0.0121235185386539
"Tangrowth","Tornadus",0.136884804561344,1,0.012130314232902
"Silvally","Tsareena",0.136908923079114,1,0.0121371099271502
"Empoleon","Silvally",0.136908923079114,1,0.0121439056213983
"Clefable","Corviknight",0.136909570711757,0,0.0121507013156464
"Celesteela","Krookodile",0.136915729907666,0,0.0121574970098945
"Archeops","Hydreigon",0.136918752520123,2,0.0121642927041427
"Serperior","Tsareena",0.136927879580633,0,0.0121710883983908
"Aromatisse","Roserade",0.136930639376292,2,0.0121778840926389
"Snorlax","Togekiss",0.136955395799287,0,0.012184679786887
"Landorus","Lopunny-Mega",0.136959063153355,1,0.0121914754811352
"Hitmontop","Zygarde",0.136960682794694,3,0.0121982711753833
"Ribombee","Shaymin",0.136963986850515,0,0.0122050668696314
"Tornadus-Therian","Venusaur-Mega",0.136966654914771,1,0.0122118625638795
"Gallade-Mega","Weezing",0.136971076540988,1,0.0122186582581276
"Hitmontop","Sylveon",0.137001938854894,2,0.0122254539523758
"Jolteon","Venusaur-Mega",0.137010523503947,0,0.0122322496466239
"Druddigon","Mamoswine",0.137023671867011,1,0.012239045340872
"Absol-Mega","Florges",0.137025562233563,1,0.0122458410351201
"Galvantula","Mew",0.137031525089095,1,0.0122526367293683
"Ribombee","Scizor-Mega",0.1370385974497,0,0.0122594324236164
"Infernape","Rotom",0.137042580627186,1,0.0122662281178645
"Reuniclus","Scizor-Mega",0.137056584735331,1,0.0122730238121126
"Mamoswine","Nidoking",0.137059393428848,0,0.0122798195063608
"Mienshao","Silvally",0.137061835866936,0,0.0122866152006089
"Infernape","Muk-Alola",0.137062646193197,0,0.012293410894857
"Gallade-Mega","Gligar",0.137063300455676,1,0.0123002065891051
"Arcanine","Victini",0.13706486369418,0,0.0123070022833533
"Mamoswine","Tornadus",0.137065280052269,1,0.0123137979776014
"Ferrothorn","Serperior",0.137072346727856,0,0.0123205936718495
"Klefki","Victini",0.13708332041023,2,0.0123273893660976
"Lickilicky","Tangrowth",0.137084751064566,1,0.0123341850603458
"Mimikyu","Starmie",0.137093555126209,2,0.0123409807545939
"Chatot","Tapu_Koko",0.137108852468213,0,0.012347776448842
"Garchomp","Goodra",0.137111780206126,0,0.0123545721430901
"Donphan","Muk-Alola",0.137113538487219,1,0.0123613678373383
"Corviknight","Shaymin",0.137117802475417,0,0.0123681635315864
"Ribombee","Rotom-Wash",0.137131123090127,1,0.0123749592258345
"Donphan","Empoleon",0.1371321304351,1,0.0123817549200826
"Donphan","Greninja",0.137133992035314,0,0.0123885506143308
"Cryogonal","Nidoqueen",0.13713896532633,0,0.0123953463085789
"Florges","Volcarona",0.137142896704204,0,0.012402142002827
"Cobalion","Incineroar",0.137183980276286,2,0.0124089376970751
"Florges","Mew",0.137190889736301,0,0.0124157333913233
"Donphan","Reuniclus",0.137195368455351,1,0.0124225290855714
"Cryogonal","Seismitoad",0.137195782801846,0,0.0124293247798195
"Crobat","Krookodile",0.137197073816664,1,0.0124361204740676
"Mienshao","Tornadus",0.137220560435037,1,0.0124429161683158
"Donphan","Serperior",0.137227178042791,0,0.0124497118625639
"Arcanine","Nidoqueen",0.137232848125034,1,0.012456507556812
"Gengar","Reuniclus",0.137237091212214,0,0.0124633032510601
"Empoleon","Slowking",0.137243091987196,0,0.0124700989453083
"Incineroar","Krookodile",0.137265535967899,0,0.0124768946395564
"Alomomola","Cryogonal",0.137267187679232,0,0.0124836903338045
"Jolteon","Rotom-Mow",0.137269575806925,0,0.0124904860280526
"Arcanine","Ribombee",0.137269717004923,1,0.0124972817223007
"Togekiss","Volcarona",0.13727147664797,1,0.0125040774165489
"Cobalion","Tapu_Fini",0.137273901866252,3,0.012510873110797
"Bronzong","Rotom-Wash",0.137289918661581,2,0.0125176688050451
"Beedrill-Mega","Tornadus-Therian",0.137300018632051,1,0.0125244644992932
"Landorus","Tangrowth",0.137301397149205,1,0.0125312601935414
"Aromatisse","Mamoswine",0.137304890863016,1,0.0125380558877895
"Clefable","Venusaur-Mega",0.13730865517399,0,0.0125448515820376
"Gallade-Mega","Ribombee",0.137308733877867,2,0.0125516472762857
"Greninja","Jirachi",0.13730912621373,0,0.0125584429705339
"Diancie-Mega","Lopunny-Mega",0.137327467270249,0,0.012565238664782
"Alomomola","Hydreigon",0.137341436054028,1,0.0125720343590301
"Moltres","Silvally",0.137359380644614,0,0.0125788300532782
"Forretress","Vikavolt",0.137363423696888,1,0.0125856257475264
"Jolteon","Raikou",0.137364413880499,0,0.0125924214417745
"Tangrowth","Vaporeon",0.137367267968602,0,0.0125992171360226
"Rotom","Tapu_Koko",0.137368854596091,0,0.0126060128302707
"Nidoqueen","Victini",0.137371762514063,1,0.0126128085245189
"Scizor-Mega","Slowking",0.137377944317732,1,0.012619604218767
"Galvantula","Haxorus",0.137392965285092,1,0.0126263999130151
"Krookodile","Persian-Alola",0.137403443015208,0,0.0126331956072632
"Celesteela","Porygon2",0.137403900973703,1,0.0126399913015114
"Raikou","Sylveon",0.13740489654127,0,0.0126467869957595
"Greninja","Rotom-Heat",0.137408230453906,0,0.0126535826900076
"Greninja","Landorus-Therian",0.137410512119625,0,0.0126603783842557
"Aggron-Mega","Tsareena",0.137421497697531,0,0.0126671740785039
"Greninja","Vikavolt",0.13742209971109,0,0.012673969772752
"Chatot","Infernape",0.137427508720275,0,0.0126807654670001
"Blastoise-Mega","Tornadus-Therian",0.137439201786517,1,0.0126875611612482
"Diancie-Mega","Sylveon",0.137456456490327,0,0.0126943568554964
"Incineroar","Victini",0.137457064003435,0,0.0127011525497445
"Gallade-Mega","Zygarde",0.137457336140894,1,0.0127079482439926
"Arcanine","Ferrothorn",0.137457732045795,0,0.0127147439382407
"Celesteela","Reuniclus",0.137463171783633,0,0.0127215396324889
"Empoleon","Scizor-Mega",0.137463714212995,0,0.012728335326737
"Infernape","Moltres",0.137465558892511,0,0.0127351310209851
"Landorus-Therian","Roserade",0.137482243171618,0,0.0127419267152332
"Diancie-Mega","Gengar",0.137487723705663,1,0.0127487224094814
"Donphan","Kyurem",0.137489023102971,0,0.0127555181037295
"Florges","Scizor-Mega",0.137503105501828,0,0.0127623137979776
"Gligar","Scizor-Mega",0.137503870553735,0,0.0127691094922257
"Rotom-Heat","Suicune",0.137520270993244,1,0.0127759051864739
"Sylveon","Venusaur-Mega",0.137521426164974,1,0.012782700880722
"Empoleon","Goodra",0.137525919707581,0,0.0127894965749701
"Latios-Mega","Vikavolt",0.13753395909593,1,0.0127962922692182
"Greninja","Reuniclus",0.137541383069249,1,0.0128030879634663
"Mew","Piloswine",0.137546342028203,2,0.0128098836577145
"Tangrowth","Umbreon",0.137555290213209,0,0.0128166793519626
"Hydreigon","Nihilego",0.137557632600796,1,0.0128234750462107
"Incineroar","Mimikyu",0.137563116826827,1,0.0128302707404588
"Mew","Moltres",0.137565085817026,0,0.012837066434707
"Ferrothorn","Persian-Alola",0.137582005672504,1,0.0128438621289551
"Slowking","Zygarde",0.137584121355438,0,0.0128506578232032
"Meowscarada","Rotom-Heat",0.137623075978873,1,0.0128574535174513
"Donphan","Zeraora",0.137623928720904,1,0.0128642492116995
"Empoleon","Kyurem",0.137624368468362,0,0.0128710449059476
"Gliscor","Tsareena",0.137626748819361,0,0.0128778406001957
"Ninetales-Alola","Tapu_Koko",0.137636532027697,0,0.0128846362944438
"Garchomp","Slowking",0.137642393195551,0,0.012891431988692
"Gligar","Snorlax",0.13764363712032,1,0.0128982276829401
"Garchomp","Serperior",0.137643685181036,0,0.0129050233771882
"Primarina","Roserade",0.137644703310098,1,0.0129118190714363
"Arcanine","Darmanitan",0.137660499865214,0,0.0129186147656845
"Aggron-Mega","Silvally",0.137662160269205,0,0.0129254104599326
"Mamoswine","Venusaur-Mega",0.13766404394686,0,0.0129322061541807
"Rotom-Heat","Snorlax",0.137664677511305,0,0.0129390018484288
"Mimikyu","Tapu_Koko",0.137674242899228,0,0.012945797542677
"Nihilego","Rotom-Heat",0.137688929945902,3,0.0129525932369251
"Goodra","Incineroar",0.137694261946155,1,0.0129593889311732
"Gliscor","Weezing",0.137702830891551,0,0.0129661846254213
"Clefable","Necrozma",0.137708279195538,0,0.0129729803196695
"Mew","Zeraora",0.137711626595246,0,0.0129797760139176
"Empoleon","Garchomp",0.137713336352815,1,0.0129865717081657
"Goodra","Nidoking",0.137717153587061,1,0.0129933674024138
"Grimmsnarl","Landorus-Therian",0.137721228922342,0,0.013000163096662
"Garchomp","Roserade",0.137722946099108,1,0.0130069587909101
"Corviknight","Gallade-Mega",0.137727254196515,2,0.0130137544851582
"Cobalion","Rotom-Heat",0.13773651928076,1,0.0130205501794063
"Nidoqueen","Zeraora",0.137741369166707,1,0.0130273458736545
"Slowbro","Tapu_Koko",0.137743358064448,0,0.0130341415679026
"Arcanine","Noivern",0.13774807425712,2,0.0130409372621507
"Cryogonal","Slowbro",0.13775863250048,0,0.0130477329563988
"Krookodile","Snorlax",0.137759411080665,1,0.013054528650647
"Celesteela","Roserade",0.13776789792547,1,0.0130613243448951
"Grimmsnarl","Jolteon",0.137770532924321,1,0.0130681200391432
"Celesteela","Forretress",0.137776870445432,0,0.0130749157333913
"Gallade-Mega","Nidoking",0.137786738059892,1,0.0130817114276394
"Kartana","Tornadus-Therian",0.137796144293749,1,0.0130885071218876
"Darmanitan","Tangrowth",0.137796850384702,0,0.0130953028161357
"Clefable","Decidueye",0.137799743013476,0,0.0131020985103838
"Scizor-Mega","Uxie",0.137809565677996,3,0.0131088942046319
"Diancie-Mega","Vikavolt",0.137811740273374,2,0.0131156898988801
"Forretress","Gliscor",0.137820319912129,1,0.0131224855931282
"Jirachi","Rotom",0.137821070571329,0,0.0131292812873763
"Grimmsnarl","Vikavolt",0.137823046439707,2,0.0131360769816244
"Grimmsnarl","Zapdos",0.137823097417863,2,0.0131428726758726
"Dragapult","Necrozma",0.13783117618901,1,0.0131496683701207
"Darmanitan","Greninja",0.137831422546649,1,0.0131564640643688
"Gurdurr","Manectric-Mega",0.137832419129891,2,0.0131632597586169
"Ninetales-Alola","Scizor-Mega",0.137843049978008,1,0.0131700554528651
"Celebi","Mienshao",0.137851863497948,2,0.0131768511471132
"Mamoswine","Roserade",0.137864408592432,0,0.0131836468413613
"Mienshao","Umbreon",0.137866830079646,1,0.0131904425356094
"Kyurem","Vaporeon",0.137872383551343,1,0.0131972382298576
"Necrozma","Tornadus-Therian",0.13787759185764,0,0.0132040339241057
"Ferrothorn","Nidoqueen",0.137877959159082,1,0.0132108296183538
"Kyurem","Rotom-Wash",0.137879947249908,1,0.0132176253126019
"Persian-Alola","Reuniclus",0.137885262733232,1,0.0132244210068501
"Lopunny-Mega","Porygon-Z",0.137889479720414,1,0.0132312167010982
"Empoleon","Zeraora",0.137907057576118,0,0.0132380123953463
"Aggron-Mega","Forretress",0.137907067199812,1,0.0132448080895944
"Arcanine","Roserade",0.137907922329801,0,0.0132516037838426
"Manectric-Mega","Togekiss",0.137910149763092,2,0.0132583994780907
"Corviknight","Diancie-Mega",0.137911838421494,2,0.0132651951723388
"Blastoise-Mega","Krookodile",0.137923123091876,2,0.0132719908665869
"Gliscor","Seismitoad",0.137926548758523,1,0.0132787865608351
"Ferrothorn","Grimmsnarl",0.137927989490169,1,0.0132855822550832
"Chatot","Lopunny-Mega",0.137932064158566,0,0.0132923779493313
"Gurdurr","Haxorus",0.137935561504118,0,0.0132991736435794
"Corviknight","Tornadus-Therian",0.137937571309181,0,0.0133059693378276
"Grimmsnarl","Tornadus-Therian",0.137937571309181,1,0.0133127650320757
"Mamoswine","Raikou",0.137941944396791,0,0.0133195607263238
"Primarina","Rotom-Wash",0.137942797346846,0,0.0133263564205719
"Incineroar","Moltres",0.137948738436195,0,0.01333315211482
"Jirachi","Vaporeon",0.137949234679678,1,0.0133399478090682
"Hydreigon","Muk-Alola",0.137950388207071,0,0.0133467435033163
"Infernape","Tornadus",0.13796015303895,1,0.0133535391975644
"Kyurem","Swellow",0.137962268683842,1,0.0133603348918125
"Rotom-Mow","Tornadus-Therian",0.137962447502963,0,0.0133671305860607
"Gengar","Krookodile",0.137964991572713,0,0.0133739262803088
"Tapu_Koko","Tornadus",0.137967508589498,0,0.0133807219745569
"Primarina","Slowbro",0.137971398203419,0,0.013387517668805
"Aggron-Mega","Porygon2",0.137985567535099,1,0.0133943133630532
"Infernape","Ninetales-Alola",0.137991444335299,1,0.0134011090573013
"Mienshao","Reuniclus",0.137996212993439,0,0.0134079047515494
"Forretress","Landorus-Therian",0.138054044151012,1,0.0134147004457975
"Aggron-Mega","Slowbro",0.138054557458301,1,0.0134214961400457
"Haxorus","Zapdos",0.138087911135842,1,0.0134282918342938
"Garchomp","Reuniclus",0.138088054753795,0,0.0134350875285419
"Mew","Swellow",0.138094347285986,1,0.01344188322279
"Silvally","Slowking",0.138095197019343,0,0.0134486789170382
"Celesteela","Moltres",0.138096340306128,0,0.0134554746112863
"Florges","Rotom-Mow",0.138099870971799,1,0.0134622703055344
"Clefable","Roserade",0.138105860245101,0,0.0134690659997825
"Gallade-Mega","Reuniclus",0.138108921051734,1,0.0134758616940307
"Aromatisse","Hydreigon",0.138118086805377,0,0.0134826573882788
"Sylveon","Umbreon",0.138120838545205,0,0.0134894530825269
"Celesteela","Muk-Alola",0.138125395705273,0,0.013496248776775
"Nidoking","Togekiss",0.138141967283661,1,0.0135030444710232
"Mamoswine","Nihilego",0.13815709440739,1,0.0135098401652713
"Aromatisse","Rotom-Heat",0.138159452469577,1,0.0135166358595194
"Garchomp","Tornadus",0.138175854057732,0,0.0135234315537675
"Greninja","Mew",0.138177203174068,0,0.0135302272480157
"Florges","Rotom-Wash",0.138220602215759,1,0.0135370229422638
"Corviknight","Cryogonal",0.138224618825801,1,0.0135438186365119
"Mew","Volcarona",0.13823049437449,0,0.01355061433076
"Crobat","Tsareena",0.138236856590132,1,0.0135574100250082
"Bronzong","Kyurem",0.138237109241628,1,0.0135642057192563
"Nidoking","Porygon2",0.138238624687067,1,0.0135710014135044
"Dragapult","Persian-Alola",0.138243130609075,0,0.0135777971077525
"Silvally","Slowbro",0.138261485610048,1,0.0135845928020007
